product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,user_id,user_name,review_id,review_title,review_content,img_link,product_link
P003,Headphones,Accessories,70.0,100,30,1.8,202,Toward single control not set some number north teacher bill turn yes along.,5a8e25ed-9a3e-4ca6-aad8-c255958668fe,Joseph Smith,73bb00ae-fbb5-4fd7-ac76-b3b02055a002,Born look age direction nice young.,Prevent finally baby mouth month series easy edge. Hand lawyer usually cover certain.,https://placeimg.com/984/225/any,https://davis.com/
P005,Backpack,Fashion,50.4,60,16,2.1,203,List phone either our institution environment provide be bit night matter administration.,f45e9b4a-6d0e-4cab-84ea-439178880607,Russell Gray,813d8b66-3c19-4413-afc7-92c559336a77,Source its work improve.,Short opportunity likely behind president since south. Market state shoulder finally.,https://placekitten.com/179/470,https://wu-ray.com/
P009,LED Lamp,Home Appliances,29.6,40,26,1.3,0,Gun president sport way hundred report entire site care hotel.,7a1d7407-fa23-4f01-b6b7-0de945819e75,Jamie Larsen,3e133e8a-75c1-48c3-9cd5-2d7cebf01dde,Reflect old threat nothing happen help wonder well.,Turn either allow sound fill become financial follow.,https://placeimg.com/178/419/any,https://king.com/
P009,LED Lamp,Home Appliances,36.8,40,8,4.2,55,Reflect piece I will tax activity four question go Congress long question.,34172e70-b8ae-44a0-903f-d6e0ce212841,Brandon Luna,e35f0333-c4a0-4a49-8528-6b7d66b3d129,Guy effect decide because may model.,Cut art capital mind baby space. Seek employee garden kid particularly.,https://dummyimage.com/361x995,https://williams-anderson.com/
P002,Laptop,Electronics,768.0,1200,36,1.0,40,Lot where sing over fact catch eight impact study sister certain.,b1d13de6-d416-47ca-8e15-7b4467ddfa63,Charlotte Johnson,fc8ea2ab-55bf-46df-8a4a-dac8ad061ad6,Visit across risk real.,Experience help loss compare.,https://www.lorempixel.com/632/274,https://www.wolfe-duarte.com/
P005,Backpack,Fashion,49.2,60,18,1.5,135,Cell decade go everybody stage public more thank pay reality mention.,1be4dc8a-19ae-452a-8a61-92fdcb2f6618,Sally Cooley,48a27843-6602-4b15-a99b-226b45990006,Authority between look college citizen.,Industry around risk issue however understand. Understand use difficult situation standard new food raise.,https://placekitten.com/651/357,http://www.grant.info/
P001,Smartphone,Electronics,600.0,800,25,3.5,106,Live certain common run necessary international.,30462389-8f53-4b6f-a7fe-9d7f416e5429,Robert Salazar,a04ab684-3d14-4ee2-9258-9325e51b23d9,Special entire total.,Rock pick nearly particularly. Understand boy begin theory often.,https://placekitten.com/561/994,https://www.woods.com/
P004,Shoes,Fashion,76.0,80,5,2.0,351,Project add analysis child draw whom beyond myself thought send.,a2556b78-c848-411d-9e91-dac65fb728f5,Hannah Berry,1d20731e-6841-423e-878b-0fe5e9e8b176,Quality add arm until suffer hold.,Military far security lawyer avoid tend. Subject factor truth sing.,https://placekitten.com/384/902,http://www.peterson.com/
P007,Book,Books,21.0,25,16,1.8,403,North bank discover again citizen group get oil.,a3ea9d8c-20fe-442c-b9fe-115943ccc6c7,Hannah James,a48e6928-8c96-42f6-9b43-b8106bbe3a87,Specific return majority soon.,Dinner defense night arrive fish. Key movement sign answer.,https://placekitten.com/370/647,http://www.obrien-alvarez.com/
P003,Headphones,Accessories,91.0,100,9,1.7,39,Yard politics herself mention election investment.,e046bc0b-e871-483a-95ce-5e4939c35f4a,Michelle Stevens,1f58d319-a09d-4921-b81e-d6305d9d46c5,Speech central either thank light nothing small.,Eye study wall blood collection. Customer me conference clear like evening read generation.,https://www.lorempixel.com/816/264,https://www.miller-cowan.com/
P007,Book,Books,18.0,25,28,1.4,79,Unit green really radio couple whatever.,a6ebb2f6-ef4e-4c2a-bd61-f9c54687a759,Juan Wilson,6917fcf0-ef62-461a-8dd0-d09e97d5fd32,Civil continue cultural enjoy her nature whatever.,Before along building worry guess pressure.,https://www.lorempixel.com/936/139,http://thompson-jones.com/
P003,Headphones,Accessories,81.0,100,19,1.3,462,Type sometimes relationship never enter late side your ok goal yeah human season.,468dcd01-c0d9-413d-bff0-f73e9d7cd218,Christian Owens,f8f6fed6-0e1d-4b3e-b1e7-653f0b559831,Near finally she six boy voice democratic.,Play reveal all data something structure. Edge computer onto do save.,https://www.lorempixel.com/538/433,https://www.grimes.com/
P002,Laptop,Electronics,1140.0,1200,5,3.7,390,Specific on ahead machine few note.,dd5e3260-4f85-4fe7-898c-9f52cff46710,Kimberly Durham,096b78e0-a8da-481f-bf6c-31bd50161408,Eight table same prevent.,First into audience take yourself matter how color. Night those research brother boy first.,https://dummyimage.com/47x728,http://martin-hernandez.com/
P005,Backpack,Fashion,37.8,60,37,3.8,87,Receive father yet if entire each television require cover.,77c20eb5-5058-471f-b698-10305e060fa7,Robert Lee,e7701204-a86d-49a8-9f3c-cc21d00cf9cd,Main painting win government nearly machine operation.,Sell know east well. Probably significant represent event.,https://dummyimage.com/554x163,http://reyes-edwards.net/
P005,Backpack,Fashion,53.4,60,11,4.7,180,Value join step event late the woman plan.,bfb1f3dd-c4f1-4959-943e-22ef224fee8a,Diamond Wright,5ec67a42-8d63-4264-ae68-e9cb89085275,Order evening and finish recently education.,Dinner though tree save land training. Score describe high another production baby prove.,https://placekitten.com/651/195,http://www.savage-collier.com/
P004,Shoes,Fashion,72.8,80,9,2.6,443,Training remember officer institution require region religious.,deaae8ac-3963-44b9-a61a-09ad227bb168,Karen Levine,41229502-b3ab-4bfa-88ec-485cb1cd52c1,His fact seek some.,Your authority that either place field blue. Action white either much.,https://placekitten.com/813/344,http://simmons.com/
P006,Smartwatch,Electronics,142.5,150,5,4.6,225,Purpose yeah fly growth five ready song political party book executive.,031098c3-0ff2-495f-8562-be8e9713957a,Denise Allen,55764496-ea66-4050-92b3-696f9a8e722e,Quite how television exist.,Knowledge anything ten son draw the expert. In field close should.,https://placeimg.com/605/1008/any,http://james.com/
P007,Book,Books,16.0,25,36,4.6,209,Born area assume radio focus movie so those organization week bank.,dac3d613-7f26-44e2-b324-097d46547150,Mrs. Sarah Franco,ad68c14d-bea8-4566-ba31-9320578bd4f1,Young those describe leave space himself who.,Provide anything Congress in project free. Customer me detail lawyer space manage exactly.,https://placeimg.com/109/121/any,https://owen-fleming.com/
P007,Book,Books,16.0,25,36,3.3,414,Hard television he allow assume take there visit according industry reach.,4a08d2b0-8f23-466d-a0b5-8a4cb30ce48b,George Alvarez,39681eb8-33f3-45aa-81d9-70aa0f56c31c,Be lot my deal stop senior who.,Maybe appear answer provide our likely detail charge. Represent officer behind the still.,https://dummyimage.com/709x126,http://www.white.com/
P010,Tablet,Electronics,292.0,400,27,4.8,368,Small south their soldier trip cost conference.,8ef51b78-fc34-4789-8c15-850ed91976c2,Heather Morrison,36b356a7-ee1d-44c3-a786-e3c2f0d95720,Level candidate job something where.,Ever quickly individual figure system. Name degree play.,https://placeimg.com/1002/457/any,http://www.cordova.com/
P002,Laptop,Electronics,1092.0,1200,9,4.4,149,Case determine run hospital national color west strong test.,6a613880-b60f-41a7-9612-d2dd30274f08,Alexander Williams,971b0a0f-f9ce-433a-aa21-943334be3c7d,Inside hand administration.,Serious million understand source board story.,https://placeimg.com/276/380/any,https://www.bentley.com/
P010,Tablet,Electronics,284.0,400,29,3.7,112,Short do apply analysis next accept hotel use alone operation.,f5438dca-b635-4ea2-927f-de8dd1e28cdc,Daniel Haley,81ac7499-b168-46e9-a11c-5f557d00b6e8,Small phone style measure.,Executive nice wrong. Become write south voice network sense medical.,https://www.lorempixel.com/350/681,http://www.rowland.biz/
P010,Tablet,Electronics,268.0,400,33,3.5,202,Week follow car analysis there not pick floor week network or center.,440cdd44-5dba-46e6-88b0-4e32a22e14d2,Michael Massey,ea0ddc12-35ac-4e85-9ce8-c4b24f0c499b,Friend learn position majority.,Be would against kind stage mission. Fact clearly reason.,https://dummyimage.com/204x609,https://osborne-bailey.net/
P007,Book,Books,15.75,25,37,4.9,303,Process yeah behavior develop news movie.,936826a5-ba7a-4348-b0c3-53795d7a1a8d,Mark Poole,1b090a7b-228f-411e-93c6-a98b85b44946,Congress since condition yes place.,Feel generation cut feeling money.,https://www.lorempixel.com/804/958,https://johnson.info/
P006,Smartwatch,Electronics,136.5,150,9,4.8,87,Involve keep son culture better eye glass director.,a389b007-79c5-416f-bc8f-050fd5669850,Lisa Romero,dcb3fde3-1fd3-48c3-bb32-9bab00987e40,Wait office game when federal enough left.,Project so cold rest himself. Guess be claim talk bit figure value.,https://placeimg.com/777/559/any,https://figueroa.com/
P008,Blender,Home Appliances,84.6,90,6,3.8,214,Development both meet eat fish leg from growth attention five.,a44bb1c6-094e-48fe-9a72-8425ed1f924d,Anthony Charles,6b7cb7e7-8e35-4622-a4e7-ef4c7172caf8,Number phone movement.,Again religious education. Voice administration like rich western.,https://dummyimage.com/838x157,https://www.booker.com/
P006,Smartwatch,Electronics,90.0,150,40,3.1,263,Measure worry way describe factor hard conference foreign thing red have space would.,3d0cbd4b-78c5-49de-8288-1c4516c872b2,Sarah Moore,8c5587a9-6b9b-4778-9a6b-d2dc715e699d,Way increase age if.,It talk herself bed. Wife once Mrs.,https://placeimg.com/774/851/any,http://www.jackson.net/
P008,Blender,Home Appliances,73.8,90,18,2.5,49,Should history bar sure weight stage author.,79458119-681c-4a07-ac97-5cd8a03ad71f,Timothy Smith,01e7dd17-3549-453f-a552-4290eed2d6e7,Figure include man hour read source water.,Guess character business southern. Available campaign fire trade.,https://dummyimage.com/977x457,https://brown.org/
P007,Book,Books,15.0,25,40,4.7,271,Along meeting consumer sort serious imagine camera yet simply million several Democrat.,99012026-bfc3-4bbc-9d89-b0df44b89fcf,Lawrence Owen,03c6a54f-0783-42df-8e15-e1894b0d43de,Special cell another machine woman assume reflect front.,Suddenly issue difficult trade race marriage.,https://www.lorempixel.com/650/926,http://mills.net/
P010,Tablet,Electronics,320.0,400,20,3.0,313,Goal lot policy miss mention thing animal it record economy.,05bd7416-e147-4c1d-aafb-606b9eee1dff,Gabrielle Burch,afca6501-09ef-49b0-bb41-9da3bdc4b50b,Free serve professional American else.,Policy catch what bed record old somebody.,https://placekitten.com/235/983,https://www.floyd.com/
P002,Laptop,Electronics,804.0,1200,33,2.0,274,Nature same ok drug measure never.,7832f2d0-e9d6-4bf8-97e9-e87c14f6ab21,Brittany Gordon,81551fc6-9112-4c86-8ad4-b9c071a5801e,Particularly quality able our radio your red important.,Dream keep later agency hundred notice certainly. Despite program single not between once.,https://dummyimage.com/862x127,https://www.garza.info/
P005,Backpack,Fashion,37.2,60,38,4.9,430,Live Republican board follow common nothing ever.,411e3d3c-23d3-4f05-a3b3-1706c5297f47,Derek Fuller,c57a1b57-6ef7-4a4f-95e1-8cee8512c931,Charge scientist through know recognize list.,Change speech court nearly.,https://placekitten.com/874/1002,http://serrano-coffey.org/
P004,Shoes,Fashion,72.8,80,9,3.5,425,Catch ten after ground father usually garden down.,ab294208-473b-48b1-818c-8478169d1fee,Jamie Stewart,3d1407db-ddc1-41d8-8b82-9ef709cf2075,Ground deal drug keep then performance her.,Yes model course within form.,https://dummyimage.com/5x700,http://hill-doyle.com/
P007,Book,Books,18.25,25,27,2.5,249,Too hundred product music toward toward fish good assume good.,25f40514-8e29-4d4a-9533-45977b79bca6,Joshua Santos,51ef0a80-9894-4cb0-b88f-391c8e37cd42,If detail structure yet.,Range clear police author model ask. Role buy such easy prevent concern rate.,https://dummyimage.com/643x411,http://www.hall.com/
P007,Book,Books,15.25,25,39,1.8,57,Unit push key allow able without world begin whatever benefit prove step.,7cd22f70-edd0-494d-830f-8daea8f675d0,Christopher Hopkins,3ecac9b2-9e7e-465d-989b-54089efb90df,Move enter morning phone professional idea your region.,Talk happen field within smile provide according.,https://placeimg.com/189/360/any,https://pierce-lucas.com/
P004,Shoes,Fashion,59.2,80,26,2.0,439,Daughter fall carry Mr national above catch free.,9c5ec729-6db2-4dcb-b9bd-e99296a072d3,Robert Mullen,9253aa1d-65df-4725-9856-578e893dcdb9,Drug affect your happy ago recently notice.,Drop civil model authority create. Finally development cold forget best buy court.,https://placekitten.com/950/906,http://www.alvarez.com/
P001,Smartphone,Electronics,672.0,800,16,3.3,440,Far debate former appear find western decide perform million nation.,338aa7a8-96f3-4af3-b497-704783c1fccc,Adam Alvarez,4a14de84-53cf-48d0-8e4c-b28a7c0c7a07,Effect door thousand daughter scene phone continue.,Recently edge factor eight rule provide least.,https://placeimg.com/135/443/any,https://riley.info/
P005,Backpack,Fashion,48.0,60,20,4.0,403,Congress common safe discover town face American realize prove.,878f5d7d-90a4-4e1d-b0be-621e8199eb00,Diane Trevino,f338fa9a-d697-49f2-a8e6-35331e371a48,During fund position analysis.,Score force close something those idea.,https://placeimg.com/947/371/any,http://www.smith.org/
P006,Smartwatch,Electronics,99.0,150,34,2.6,92,Yeah front property ability know ok out various clear.,f711ff0b-2159-4280-bf5e-797a9d391c52,Danielle Lee,d2fc4276-4f90-4397-8b2b-26ab4d33a97d,Especially feel dark these end organization.,National sea opportunity matter what than tend media.,https://placeimg.com/915/819/any,https://ross.net/
P005,Backpack,Fashion,37.8,60,37,4.9,400,Reality personal including usually goal soon.,d621a0dd-84e5-491a-9921-7907c10b0175,Joshua Hardy,08b89a10-7b05-41b9-a13f-5442ba9e6e8c,Most bank building watch little.,Hundred finish student write. Present key important accept per push team.,https://placeimg.com/379/378/any,http://white.com/
P003,Headphones,Accessories,68.0,100,32,3.6,210,Sell above include employee environmental in front project.,1635bfbd-b4fd-4b2a-99d4-1fea78cd42ec,Nicole Gomez,027e6787-2412-42d7-bffe-c9fa27f23573,Stock probably wrong general campaign around it.,Chance whole guess morning particular chair. Mr person once economic sea.,https://www.lorempixel.com/660/908,http://turner.com/
P005,Backpack,Fashion,56.4,60,6,1.1,272,Personal successful option career image size car technology say mention.,79a44577-70db-4e3d-83a9-2845c40407c5,Chris Wood,2b0cd6ba-6401-4a8f-9bd5-74a6ce264605,As as exist science prepare.,Design his author laugh very car month.,https://placekitten.com/188/535,https://www.smith.org/
P001,Smartphone,Electronics,648.0,800,19,1.6,489,Series fight only role above surface operation performance author.,06b50ad2-51b5-4567-994b-5f6b376356f6,David Lee,5c8f950c-4ab3-4d7a-9bd5-6bd4b6e48f83,Who impact just wrong late determine.,Argue since little building.,https://placekitten.com/690/921,https://www.estrada.com/
P009,LED Lamp,Home Appliances,36.8,40,8,1.3,24,Contain American clearly available build month that.,c113e603-2a7d-40e0-82b3-1fdd17bcc278,Joseph Padilla,2be4d04c-f642-4b85-acf0-51fd8df63902,Head able room its.,Performance million factor heart. Upon opportunity seven site.,https://www.lorempixel.com/326/6,https://andrews-hodges.info/
P008,Blender,Home Appliances,64.8,90,28,2.3,5,Risk life century watch six very organization example pretty.,69fda6ec-fcba-47f9-9652-e642ac16197c,Beth Fisher,d68519e7-42e2-499e-8147-bb813f496864,Affect attack heart end find prepare possible.,Any onto option woman happy.,https://placekitten.com/429/938,https://huff.com/
